Datetime,Content,Username,DisplayName,Location,Lang,Content_en,polarity,subjectivity
2023-06-12 21:04:16+00:00,delfinagomeza zoerobledo tuimss bien ,carlosbartningr,carlos rodriguez,"cuauhtemoc, distrito federal",es,Delfinagomeza Zoerobledo Tuimsss well,0.0,0.0
2023-05-22 01:47:12+00:00,presidenciacpnl scjn la tremenda corte solo a defendido a la oligarquia siempre estuvo a las ordenes de los presidentes en turno con excepcion de este gobierno no se nos olvida el anatocismo el gober precioso lidia cacho la ley indigena la ley del issste y sus pensiones,ricardogutdi,ricardo gutierrez d,cdmx,es,PRESIDENCIACPNL Scan The tremendous cut only to the oligarchy was always at the orders of the presidents in turn with the exception of this government we do not forget the anatocism the precious governor lidia the indigenous law the law of the ISSSTE and its pensions,0.27777777777777773,1.0
2023-05-26 15:28:07+00:00,nayaroldan horas cotizadas bien enterada sera semanas cotizadas que te da la pagina del imss no el inai no mmmar,hec5536,titog,unknow,es,Nayaroldan hours quoted well aware will be quoted weeks that gives you the IMSS page not the non -breast nai,0.25,0.25
2023-02-02 02:19:23+00:00,recibe secretaria de salud de zacatecas a 53 medicos pasantes para realizar su servicio social  httpstcocu68lgwkc3,direccioneszac,direccioneszac,"zacatecas, zacatecas, mexico",es,Receive Zacatecas Health Secretary to interns to perform your social service,0.03333333333333333,0.06666666666666667
2023-06-08 17:33:01+00:00,lupitah32823858 atameati lopezobrador issstemx insabimx tuimss efectivamente pero sabes dentro de todo es buenisimo porque nos ayudan a denunciar a los malos funcionarios que siguen  robando y que estan saboteando el sistema de salud,marlenp43172394,marlen perez,unknow,es,ATAMEATI LOPEZOBRADOR ISSSTEMX Insabimx Timss effectively but you know within everything is great because they help us denounce the bad officials who continue to steal and who are sabotaging the health system,0.23333333333333336,0.7388888888888889
2023-06-18 00:43:41+00:00,"freddyoliviery no es el unico en el centro medico nacional siglo xxi icono del tuimss tambien estan cancelando cirugias por falta de presupuesto medicamentos y especialistas
seria bueno si a ti te han cancelado una cirugia lo den a conocer httpstcocm5o4tz6qj",alzagabeltran,#amloalacarcel,unknow,es,Freddyoliviery is not the only one in the National Medical Center 21st century TunemsS icon are also canceling surgery due to lack of budget medicines and specialists would be good if you have canceled you a surgery they give it known,0.07916666666666666,0.3458333333333334
2023-04-28 14:56:29+00:00,jenarovillamil lopezobrador tuimss esto no explica porque el fracaso de insabi solo recuenta una vez mas la corrupcion anterior a que este senor fuera presidente pero por eso quito todo dice que ahora ya nada es igual entonces porque no funciona el sector salud,paulinposada,paulin posada,ciudad de mexico,es,JENAROVILLAMIL LOPEZOBRADOR TUIMSS This does not explain why the failure of insane only count once again the corruption prior to the fact that this lord was president but that is why I take everything out that now nothing is the same then because the health sector does not work,-0.2633333333333333,0.485
2023-06-24 08:24:11+00:00,rcm2012 melissabely y si necesita atencion especial ya lo han atendido en medicasur  pero no en el imss ,adolfo_penaloza,adolfo penaloza, cdmx,es,Melissabelly and if you need special attention they have already attended it in doctors but not in the IMSS,0.35714285714285715,0.5714285714285714
2023-03-23 00:18:03+00:00,"tanto de zonas rurales como urbanas 

cabe destacar que dicho programa fue unico en el pais y sera puntapie de la implementacion de nuevas politicas publicas de salud

la exposicion estuvo a cargo de la secretaria de salud la dra mariana duarte el pediatra httpstcom71cc4wtzu",municipiopila,municipalidad pila,"pila, buenos aires, argentina",es,"Both rural and urban areas, it should be noted that this program was unique in the country and will be kicking the implementation of new public health policies The exhibition was in charge of the Secretary of Health Dr. Mariana Give you the pediatrician",0.10227272727272727,0.30424242424242426
2023-06-08 04:11:00+00:00,"el titular del imss zoerobledo indico que para cubrir la plantilla de medicos especialistas en esta nueva unidad medica se considerara la apertura de plazas 

httpstcowobwz18hlq",excelsior,excelsior,ciudad imagen,es,"The head of the IMSS Zoerobledo Indico that to cover the template of medical specialists in this new medical unit, the opening of squares will be considered",0.04545454545454545,0.15151515151515152
2023-05-28 03:34:36+00:00,diario24horas tuimss la de citas medicas es un bodrio nunca hay citas disponibles tienes que asistir directamente a la clinica y perder medio dia para que te atiendan aunque se quiera sacar cita  con meses de antelacion no se puede asi que,hectorito62,hector guerrero,unknow,es,Tuimss The medical appointments is a bodium there are never available quotes you have to attend directly to the clinic and lose half a day to be attended even if you want to take an appointment months in advance you cannot so you can so,-0.06666666666666667,0.24166666666666667
2023-06-21 16:15:07+00:00,"hdemauleon pri y pan nos tenian en un nivel mayor a suiza
pero callabas

mi hermano y madre han recibido todos sus medicamentos por meses clinica 93 imss

ciertos medicamentos no surtidos no se consiguen ni en las 30 farmacias que visite

ahora comparte tu experiencia para creerte",ecatepeclondon,eduardo manzano,unknow,es,Hdemauleon PRI and Pan had us at a higher level to Switzerland but you shut up my brother and mother have received all their medications for months IMSS IMSS certain non -assorted medications are not achieved in the pharmacies that you visit now share your experience to believe you,0.23214285714285715,0.5357142857142857
2023-02-14 13:21:00+00:00,alfredoramosm la clinica de la 80 el prestamo del estadio para conciertos el cambio de las luminarias en los barrios los contratos que salieron desde la secretaria de salud en pandemia del porque los del dagred deben viajar a cartagena para rendirle cuentas a quien y xq,alejabv2012,solo mar! :-) viva uraba,unknow,es,Alfredoramosm the clinic of the loan of the stadium for concerts the change of the luminaires in the neighborhoods the contracts that came out from the Secretary of Health in Pandemia of why those of the wall must travel to Cartagena to give accounts to whom and x x,0.0,0.0
2023-05-16 22:32:49+00:00,albertosh9 arouetv tuimss zoerobledo lopezobrador no solo saben ,karlczern,czer,unknow,es,Arouetv Timsss Zoerobledo Lopezobrador not only know,0.0,1.0
2023-05-23 19:08:39+00:00,"madero  alarma en hospital imss ante la presencia contagiosa en el area de neonatos cuatro mas en condicion delicada
httpstcon3bl0h1vfj",elmananarey,el manana de reynosa,"reynosa, tamaulipas; mexico",es,Madero alarm in IMSS hospital before the contagious presence in the neonate area four more in delicate condition,0.1,0.7
2023-05-08 11:26:02+00:00,garantiza imss  vacunacion a pacientes pediatricos oncologicos httpstcooydzbbcxyi via contra corriente chihuahua,contracorriech,contracorriente chihuahua,unknow,es,guarantees IMSS Vaccination to Oncologic pediatric patients HTTPSTCOYDZBBCXYI Via against Chihuahua Current,0.0,0.4
2023-06-16 17:38:30+00:00,jjdiazmachuca zoerobledo cuitlahuacgj asi estan todos los hospitales de tuimss en todo el pais sin aire acondicionado los pisos de hospitalizacion y de cuidados intensivos en la umae 34 cardiologia en monterrey me comentaron que desde que inicio este gobierno federal les quitaron los recursos y por eso no hay ac,regia67,yoly villarreal garza,"mexicomonterrey, nuevo leon",es,Jjdiazmachuca Zoerobledo Cuitlahuacgj so all the tunems hospitals throughout the country without air conditioning The hospitalization and intensive care floors in the UMA cardiology in Monterrey told me that since the beginning this federal government took away the resources and that is why there are no ac,0.0,0.0
2023-04-29 00:29:49+00:00,blancasmadrigal lauocgm tuimss pues con su pension pagan las vueltas y si no hay pues compran su medicamento asi de genios son en la mal llamada 4t,wuliteacher,wu li,unknow,es,Blancasmadrigal Lauocgm Tuimsss because with their pension they pay the laps and if there are no buy their medication that is of geniuses they are in the so -called so -called,0.0,0.0
2023-06-20 22:59:23+00:00,fernandogr si en la secretaria de salud,epsandoenrique,donperignon,unknow,es,Fernando yes in the Secretary of Health,0.0,0.0
2023-06-22 15:09:57+00:00,"mananera  lopezobrador afirmo que el rescate del issstemx ha sido toda una hazana pues todos los servicios que brinda dicha institucion estaban subcontratados
notimex notimextv httpstcohrvkbgacdj",man64gar,tovar manuel,unknow,es,Mañanera Lopezobrador said that the rescue of the ISSSTEMX has been a feat because all the services offered by this institution were subcontraped notimextv httpstcohrvkbgacdj,0.0,0.0
2023-03-23 23:30:02+00:00,"mantiene puebla mil 168 casos activos de covid19 secretaria de salud

httpstco2src3dn3c0 httpstcociup2bvdul",presencidigital,presencia en puebla,"puebla, mexico",es,MAINTAINS PUEBLA THOUSAND ACTIVE CASES OF SECRETARY OF HEALTH,-0.13333333333333333,0.6
2023-04-27 14:10:58+00:00,patyarmendariz tuimss no es de a huevo opinar,uterobicorne,utero bicorne,unknow,es,Patyarmendariz Timsss is not to opinate egg,0.0,0.0
2023-05-27 01:40:00+00:00,"indigomty  la brigada ofrecio asesorias juridica modulos de la secretaria de salud y del registro civil ademas de la posibilidad de realizar el tramite para la tarjeta del bienestar

httpstcoq0d4ts2qrw",reporte_indigo,reporte indigo,cdmx / guadalajara / monterrey,es,Indigomy the Brigade offered legal advisors models of the Secretary of Health and the Civil Registry in addition to the possibility of carrying out the procedure for the well -being card,0.2,0.2
2023-04-28 23:21:42+00:00,saltillo y torreon contaran con dos angiografos secretaria de salud,siglocoah06,siglo coahuila 06,unknow,es,Altillo and Torreón will have two Secretary of Health Angiography,0.0,0.0
2023-06-02 04:38:40+00:00,"issstemx oigan y los que estan actualmente en el equipo especialmente los de slp de casualidad se graduaron bien o pasaron de moche digo de noche
como cierto cirujano que realizo una intervencion en la pierna sana de una adulta mayor 
httpstcoypw3tijo2r",kivivobe,kim,mexico,es,Issstemx hey and those who are currently in the team especially those of SIP of chance they graduated well or spent at night I say at night as a certain surgeon who performed an intervention in the healthy leg of a major adult,0.11096938775510204,0.48163265306122444
2023-05-18 14:49:21+00:00,zoerobledo tuimss el lunes entro mi suegro al hospital de los venados por un ataque isquemico en la madrugada quiero comentar lo siguiente el espacio entre camas del area de urgencia es menor a un metro entre ellas por lo que un paciente orino al vecino por no poder moverse,davidresillas,david resillas,unknow,es,"Zoerobledo Timsss On Monday, my father -in -law entered the Venados Hospital for an ischemic attack in the early morning I want",0.1,0.3
2023-06-16 21:00:16+00:00,ladamadebath letroblesrosa ricardomonreala eruvielavila senadomexicano bmaabogados cuitlahuacgj pendejo igual deberian de ir al imss y no recibir atencion oportuna o tener que liquidar empleados porque un funcionario decidio no pagar o algo similar para tener la experiencia ciudadana completa,ydeatica,mrm,unknow,es,Laterobler Ladamadebath Ricardomonreala eruvielavila senadomexicano bmaabogados cuitlahuacgj asshole they should go to IMSS and not receive timely attention or have to liquidate employees because an official decided not to pay or something similar to have the full citizen experience,0.175,0.47500000000000003
