Datetime,Content,Username,DisplayName,Location,Lang
2023-06-01 19:29:13+00:00,Una cree que esta listisima para darle frente a la burocracia despues de expedir un titulo de la UNAM hasta que le toca ir al ISSSTE,MarianaDeLucio,MariAnnie Hall ,Nirvana,es
2023-06-01 19:27:44+00:00,hayatwtommoway oyyy ablam be issste bu,youresogoldenfz,feyza,,tr
2023-06-01 19:26:21+00:00,"En cinco anos se ha desatado una tormenta de amparos ante el desabasto de medicamentos en instituciones de salud publica Los reclamos judiciales se incrementaron en 600 por ciento contra el IMSS ISSSTE y Secretaria de Salud
httpstcoFiD7Q7BHMc httpstcoY4zgQztTR8",MovAntJalisco,Movimiento Antorchista en Jalisco,,es
2023-06-01 19:21:59+00:00,"ISSSTEmx su pagina para tramitar citas para prestamo sigue sin funcionar Sus operadores por telefono nos dicen que nos dirijamos a las UAEP para sacar muestra cita y en las UAEP no tienen no saben no quieren solucionarlo
 cuando nos daran una solucion que si funcione",ROSAMR30982816,ROSA M. R.,,es
2023-06-01 19:17:32+00:00,"grumais OHarfuch SCJN El ISSSTEmx mala atencion que no era grave si podia escribir con la derecha el comandante fue a ver medicos privados y uno le esta llevando el tratamiento pero lo paga el oficial 
El y su companero son los que mas rateros detienen y atienden muy bien a los vecinos",5antaMerlina,Santa Merlina ,Mundo mundial,es
2023-06-01 19:17:17+00:00,"Inicio de practicas el lunes Minimo ya se como llegar  
Hospital Regional ISSSTE httpstcoYou8xXPCB5",adiamaro89,adiamaro,"Tlaxcala, Mexico",es
2023-06-01 19:17:02+00:00,Lejos quedo la promesa del presidente lopezobrador de que los mexicanos gocen de un servicio medico como el de Dinamarca En Oaxaca q se supone es su estado mas querido el ISSSTEmx no tienen insumos ni personal Que hace drpedrozenteno y lord viaticos  RamiroLopezE  httpstcoAM670azNs1,MLS_censura,Medio Libre sin Cens,,es
2023-06-01 19:15:57+00:00,CarlosLoret latinusus A nivel nacional la falta de medicamentos en las farmacias del IMSS y del ISSSTE son cada dia mas por lo ke el derechohabiente tiene ke comprar medicamentos ke tienen valor asta de 900ps,Roberto85700660,Roberto Arreola reyes,,es
2023-06-01 19:15:09+00:00,"ISSSTEmx usuariosissste 
Llevo 6 dias tratando de agendar mi cita para el prestamo pero el sistema me indica que debo esperar 3 dias para poder agendar

En chat me dicen que solo es para dudas de consultas medicas
por telefono no responde ni 5556823008 o 5540001000 517",J_ColinR,Jonathan Colin,,es
2023-06-01 19:13:26+00:00,SPQRIusSemper LaRomaDF OHarfuch Claudiashein PabloVazC ISSSTEmx OlivaLopezA rosaicela telediario ahoramasoficial DeniseMaerker laucasillas karlaiberia azuetagO amarilloalarcon AlejandroLelo RasCisneros chamalopez Gracias le pregunto no son 2 semanas lleva 6 dias asi pero le vi la mano hace unos dias y le pedi la foto hoy son riesgos y accidentes de trabajo fue al ISSSTE que no era grave opto por medico particular que le receto antibiotico le hara la incision y sacarle la pus,5antaMerlina,Santa Merlina ,Mundo mundial,es
2023-06-01 19:13:21+00:00,"No entiendo por que niegan el servicio medico a los pacientes limitandolos a ciertas fichas para ser atendidos o peor aun cuando aun estan en horario laboral los Doctores 

Pero el descuentazo que no falte verdad ISSSTEmx ",_ijesssy,Maestra Miel. ,"Queretaro, Queretaro Arteaga",es
2023-06-01 19:06:43+00:00,abdulachik CarlosLoret latinusus El IMSS y el ISSSTE son privados Wow,apcm2208,Alan Paul Cruz Moren,,es
2023-06-01 18:54:19+00:00,1 de junio I Dia Mundial de las Madres y los Padres httpstcoNHTnUU7Ds1,ISSSTE_mx,ISSSTE,,es
2023-06-01 18:54:14+00:00,Nutrida participacion IsssteJalisco y  AhualulcoDeMercado a 4 mil derechohabientes Modulos Itinerantes y Audiencia Publica Dr Alan Ulises Solano Subdelegado Medico del Issste Ing Jose Bladimir Arreola Alvarez Presidente de Ahualulco Mercado NuevoIssste ISSSTESalud httpstcoAVuM4c6Gjv,IsssteJalisco,Issste Jalisco,,es
2023-06-01 18:53:49+00:00,"Cuando un adulto mayor esta hospitalizado una forma mas rapida de recuperacion es no perder contacto con su familia ya sea presencial o via redes Agreguese la importancia de una alimentacion supervisada por area nutricional
CNDH 
TuIMSS 
ISSSTEmx 
INSABImx httpstcoSfHq6hSgzu",Carmenvalleee,Carmen Valle,,es
2023-06-01 18:52:51+00:00,zoerobledo Por favor necesito hacer un tramite de transportabilidad de derechos ISSSTE al IMSS Vivo en Benito Juarez Q Roo Con quien acudo,aazconal,Amando Azcona Lopez,,es
2023-06-01 18:51:52+00:00,IsssteInformaSi estas interesado en pertenecer a la Familia Issste te informamos que se publicaron los httpstcoHb96qZujg3,IsssteMichoacan,Issste Michoacan,"Madero pte. 1212, Morelia, Mic",es
2023-06-01 18:47:10+00:00,"ElFranky Algo asi dijo Cochitl Galvez que se les deberia apoyar solo un tiempo en lo que se ponen a trabajar

No les cabe en la maldita cabeza hueca que un adulto mayor ya no trabaja y si se les apoya es porque la pension del IMSS o ISSSTE son una miseria",Davidchih51,David ,Chihuahua,es
2023-06-01 18:46:54+00:00,El IMSS PEMEX ISSSTE la SEDENA y SEMAR tuvieron porcentajes mas BAJOS de surtimiento de MEDICINAS httpstcoDZOnm2UpnP via puntoporpunto,LaTelaranaMx,La Telarana,Mexico,es
2023-06-01 18:44:33+00:00,"Atienden policias federales a derechohabientes del ISSSTE 

Saltillo Coahuila 

httpstcoeIltHE0Xtv httpstcowSrtasMJDc",DiarioCoahuila,El Diario de Coahuila,"Saltillo, Coahuila, Mexico",es
2023-06-01 18:44:14+00:00,"Amparos interpuestos contra IMSS ISSSTE y Secretaria de Salud por desabasto de medicinas crecieron casi 600 de 2017 a 2022 segun informe
httpstcoyn9D5pnUau
infonews noticias nacional amparos medicinas gatell 4t diadelamarina felizjueves",PoliticaGuru,PolItica Guru,Mexico,es
2023-06-01 18:39:09+00:00,lopezobrador Senor presidente En MISANTLA VERACRUZ y  otros estados le dicen a los doctores enfermeras y gente que va por medicinas que no se pueden estacionar ni frente ni de lado del hospital ISSSTE y otros Hospitales porque ES ORDEN DE AMLO Esto es una orden opositora,9_oarz,alfonso arroyo ayala,,es
2023-06-01 18:30:45+00:00,ISSSTEmx drpedrozenteno cada que vengo a vigencia de derechos me rebotan son muy despotas y hay que aguantar malos tratos,AudiotecaDbabel,Edgar Luna,,es
2023-06-01 18:19:35+00:00,Lo unico para lo que sirven el IMSS y el ISSSTE es para que mi SGMM se abarate ,JohnBewbs,John Bewbs,Twattershire,es
2023-06-01 18:18:16+00:00,"Construiran nuevo hospital del ISSSTE donde esta el centro de convenciones 

Los manifestantes demandaron a las autoridades federales y estatales informacion sobre el inicio de la obra y su ubicacion

httpstcowcDqlEsYOU httpstcoL6t93nQalh",SolChilpancingo,El Sol de Chilpancingo,Chilpancingo,es
2023-06-01 18:17:04+00:00,"ISSSTEmx Dejense de payasadas si ustedes saben perfectamente que solo hay p3n3 y v4g1n4

Que eres hombre o mujer

Por mas que se vistan se operen se sientan o de plano esten enfermos mentalmente no hay mas que de dos sopas

Ya dejense de tonteras con los del ",fjavislove7,Javier Montes (Oficial) ,"Guerrero, Cuauhtemoc, CDMX",es
2023-06-01 18:15:14+00:00,"Supervisan avances del hospital regional del ISSSTEmx en Jalisco 
Ultimo dia inscripciones a RecreaIngles SecEducacionJal 
Arrancan NBAFinals 
On line 
httpstcogYy91K2w97",pablovazquezr1,pablo vazquez rivera ,"Jalisco, Mexico",es
2023-06-01 18:11:08+00:00,"IsssteInforma
Si estas interesado en pertenecer a la FamiliaIssste te informamos que se publicaron los  httpstcoEcc4O0hJm5",Issste_Nayarit,Issste Nayarit,Nayarit,es
2023-06-01 18:11:04+00:00,afrianita666 En el ISSSTE desde el 2014 ya no entregan los estudios y desde 2015 no permiten grabarlos en CD al menos asi me ha pasado,Elodinn1,Elodinn,,es
2023-06-01 18:10:52+00:00,GalimatiasX abdulachik CarlosLoret latinusus Ahh cabron IMSS ISSSTE Sector salud etc son privados Neta que su pinch ceguera y fanatismo ademas de no dejarlos ver tampoco los deja pensar y mucho menos escuchar Estan bien pendejs ,JCarlosDiablo1,Carlos Diablo,,es
2023-06-01 18:10:39+00:00,Maestras y maestros jubilados y pensionados de 66 anos de edad en adelante conforman la siguiente etapa de la Devolucion del Fondo de vivienda ISSSTEmx SNTE53SINALOA sinaloagobmx httpstcobLUGM7NyFj,InformaTamayo,Tamayo Informa,,es
2023-06-01 18:10:14+00:00,5antaMerlina LaRomaDF OHarfuch Claudiashein PabloVazC ISSSTEmx OlivaLopezA rosaicela telediario ahoramasoficial DeniseMaerker laucasillas karlaiberia azuetagO amarilloalarcon AlejandroLelo RasCisneros chamalopez Es indignante la falta de apoyo de las autoridades antes los buenos elementos Sera posible ayudarlo con el costo de una consulta o el medicamento Son pocos como el,SPQRIusSemper,SPQR,,es
2023-06-01 18:08:37+00:00,ISSSTEmx no funciona su plataforma para imprimir talones de pensionados  podria arreglarla gracias ,medina_e_7,Hipatia,,es
2023-06-01 18:08:02+00:00,ElUniversalMx Ojala que tenga todas sus semanas cotizadas por que toda su vida solo hizo campana y alli ni issste tenia,DarwinandresCe,dexter celvas,,es
2023-06-01 18:06:41+00:00,gabybarbigomez1 lopezdoriga CiroGomezL CarlosLoret ChumelTorres ISSSTEmx No funciona todavia,medina_e_7,Hipatia,,es
2023-06-01 18:05:15+00:00,Integrantes de la Comision Intersindical Asociaciones civiles y derechohabientes del ISSSTE en Guerrero se manifestaron ante la incertidumbre de la construccion del hospital de tercer nivel en Acapulco httpstcoNAIV8ZleGy,nmasguerrero,N+ Guerrero,"Acapulco, Mexico.",es
2023-06-01 18:04:57+00:00,mvzxim StratCons LaListanews En Hermosillo no hay ni elevadores en el ISSSTE,Melbakimifan,Melba,,es
2023-06-01 18:00:49+00:00,"PrestamoIssste Tiene casi un mes que sali sorteado para ejercer un credito y es la hora que no he podido concluirlo Su pagina de asssisteissste es una porqueria ya que ni siquiera funciona 

Mande correo y les comente por aqui y nunca recibi una respuesta De verdad que no sirven para nada",Jaroanay89,Javier Anaya,,es
2023-06-01 17:53:59+00:00,Se realiza sesion extraordinaria del Subcomite de Medicina del Trabajo el dia de hoy con la participacion de personal Directivo y Operativo de la CMF Oaxaca y el Hospital Regional Presidente Juarez se revisan areas de oportunidad para Dictaminar de manera mas oportuna ISSSTE httpstcohr08Mjj0Iv,germanrmzg,German Ramirez G,"Oaxaca de Juarez, Oaxaca",es
2023-06-01 17:48:54+00:00,Y no es el unico cambio profundo y mal hecho del issste Pero en fin,Lampara_guajira,Lampara,,es
2023-06-01 17:48:48+00:00,"IsssteInforma
Si estas interesado en pertenecer a la Familia Issste te informamos que se publicaron los httpstcoSuRqL5QG3k",Issste_BCN,Issste_BajaCalifornia,,es
2023-06-01 17:47:37+00:00,El lunes trataron de extorsionar con cobro de piso a la empresa donde trabaja mi madre Hoy mientras acudia a una lenta cita en el Issste robaron la casa de una tia Alcaldias distintas la misma ciudad ,emunizt,Eduardo Muniz,Ciudad de Mexico,es
2023-06-01 17:47:11+00:00,"Cuenta Issste con red de servicios para prevenir y atender el tabaquismo
httpstcoQj2JxUL6VX httpstco2EK2GlVLz2",tribunaws,Tribuna,"Sahuayo, Michoacan de Ocampo",es
2023-06-01 17:43:20+00:00,"La Comision de Igualdad Laboral y No Discriminacion invita al Curso
Liderazgo y Empoderamiento de la Mujer Trabajadora en el ISSSTE httpstcoc4GbxnZimM",IsssteJalisco,Issste Jalisco,,es
2023-06-01 17:43:10+00:00," Los riesgos de los policias que hacen bien su trabajo 
Comandante Bobadilla LaRomaDF infeccion de 2 semanas por mordida de ratero al detenerlo 
No le han dado atencion debida y terapia dedo inmovil OHarfuch Claudiashein PabloVazC ISSSTEmx OlivaLopezA 
rosaicela httpstcoTF25c1N4eP",5antaMerlina,Santa Merlina ,Mundo mundial,es
2023-06-01 17:37:32+00:00,prettyangiiee ISSSTEmx Alguien ya pudo realizar el registro de la cita,edgar010989,Edgar Salgado,,es
2023-06-01 17:30:00+00:00,"Almendra Lorena Ortiz Genis es la Directora de Administracion y Finanzas en el ISSSTE Es el prototipo de funcionaria a la 4T con 99 de lealtad lopezobradorista pero cuestionable eficiencia
Opinion de LuisCardenasMx 
httpstcoJhHX1zHTr3",El_Universal_Mx,El Universal,Centro de la Ciudad de Mexico,es
2023-06-01 17:29:31+00:00,"Nuestro Centro de Cirugia Ambulatoria anexo al Hospital Regional 1 de Octubre celebra hoy 38 anos de servicio de calidad y calidez a la derechohabiencia
Un fuerte brazo a la FamiliaIssste que lo integra
Aniversario httpstcoUtZiHHADf4",ISSSTE_mx,ISSSTE,,es
2023-06-01 17:25:47+00:00,ISSSTEmx como puedo cambiar la homoclave de mi RFC que esta mal en su sistema,jmanolo1006,Manolo,Cdmx,es
2023-06-01 17:22:03+00:00,Ya me platico el enfermero del issste todo el cochinero jaja con fotos y videos en que momento nadie esta excento,Mauri_Saenz,Principe Mestizo,,es
2023-06-01 17:21:38+00:00," COMUNICADO
Entrega Issste trabajos de adecuacion en Clinica Hospital de San Jose del Cabo BCS 
httpstcoHbQW32dqfj 

IsssteBCS httpstcook4CnmwN0P",Issste_Nayarit,Issste Nayarit,Nayarit,es
2023-06-01 17:19:22+00:00,"Presenta Issste nuevos lineamientos para contratar especialistas formados en el instituto
httpstcoBVTY66ZExi httpstcoKTkgIztG1P",tribunaws,Tribuna,"Sahuayo, Michoacan de Ocampo",es
2023-06-01 17:15:20+00:00,"Actividades y Promocion del departamento para Dejar de Fumar ISSSTE CMF LERDO 
Por un Nuevo ISSSTE 

TodosSomosISSSTE NUEVOISSSTE 
ISSSTESalud ISSSTEDGO ISSSTEDurango LosBuenosSomosMas ISSSTESalud httpstco8jnKbcH5N2",DurangoIssste,ISSSTE DURANGO,,es
2023-06-01 17:08:53+00:00,"ISSSTE SANTIAGO PAPASQUIARO DURANGO El Issste enfocado en mejorar rehabilitar y unidades de primer nivel continua los recorridos de supervision por clinicas con el fin de fortalecer el primer nivel de atencion 

TodosSomosISSSTE NUEVOISSSTE 
ISSSTESalud ISSSTEDGO httpstcovgtfS5iLtn",DurangoIssste,ISSSTE DURANGO,,es
2023-06-01 17:06:45+00:00,Que sea un ExcelenteJueves para todos FamiliaIssste derechohabiencia y los que nos siguen en nuestras redes sociales Issste Queretaro NuevoIssste httpstcoGIKd07yXlr,IsssteQueretaro,Issste Queretaro,"Queretaro, Queretaro Arteaga",es
2023-06-01 17:06:24+00:00,imagenZea LuisWertman franciscozea ImagenTVMex Fui despedido abruptamente sin justificacion riesgo de trabajo ISSSTE 21 de abril Respetuosamente pido su intervencion Me quitaron credencial Me quieren obligar a firmar renuncia Me niegan acceso  a instalaciones Su servidor Raul Madrinan Lopez RRHH Proteccion Federal,madrinan_raul,Raul Madrinan Lopez,,es
2023-06-01 17:02:34+00:00,"Asume la titularidad de la Subdelegacion Medica Regional Zona Sur de la CDMX la Mtra Elsa Erendida Garcia Diaz
Medica con amplia trayectoria en los ambitos de salud federal y estatal reitera su compromiso frente a 14 clinicas de medicina familiar y 2 hospitales generales httpstcoG68wbE3iXm",ISSSTE_Salud,ISSSTE Salud,"Ciudad de Mexico, Mexico",es
2023-06-01 17:00:10+00:00,"Fumar mata hasta 8 millones de personas cada ano en el mundo y en Mexico se estima que 149 millones de personas son fumadoras activas
Checa esta informacion y cuidate
 httpstco8VglFZQeCB
Tabaquismo  
SaludParaTodos httpstco9ZQz22Dfvh",ISSSTE_mx,ISSSTE,,es
2023-06-01 16:55:25+00:00,TARJETAINFORMATIVACon relacion a publicaciones difundidas en redes sociales y medios periodisticos que senalaron al C Juan Manuel como presunto trabajador de tres dependencias federales de manera simultanea Issste SEP e IMSS el Issste aclara httpstcok6qKYRWQUj,IsssteSanLuisP,Issste San Luis Potosi,,es
2023-06-01 16:50:33+00:00,lopezobrador drpedrozenteno ISSSTEmx como es posible que se paguen millones de pesos a las empresas y no puedan arreglar los sensores de los depositos de agua de los banos del piso 1 Ala C del edificio Issste Buenavista CD del director general,MRPOWER70,CONDOR,,es
2023-06-01 16:49:15+00:00,ISSSTEmx Inadmisible caida la pagina de SIAEPP y de bajar talones de pago de pensionados Non podemos ni tramitar el prestamo ni hacer gestiones Reprobable,madejesusmena1,madejesusmena,,es
2023-06-01 16:47:28+00:00,rosifressita Asi fue pude facturar 552am de hoy otra que anda dando problemas es la de los talones del ISSSTEmx en fin,JM_Phone_Home,JM,Neverland,es
2023-06-01 16:43:58+00:00, Crecen 600 amparos por falta de medicinas En cinco anos se ha desatado una tormenta de amparos ante el desabasto de medicamentos en instituciones de salud publica Los reclamos judiciales se incrementaron en 600 por ciento contra el IMSS ISSSTE y Secretaria de Salud,nadietita,Nadia Mejia, ,es
2023-06-01 16:41:16+00:00,Seguimos en el edificio D en la seccion de psicologia con la Feria de la Salud donde el ISSSTE realiza registro de peso y talla papanicolau antigeno prostatico y deteccion de hipertension arterial y diabetes asi como entrega de insumos dentales y desparasitantes httpstcoI1JdjNEcrZ,utch_oficial,UTCH Cantera,Chihuahua Chih.,es
2023-06-01 16:34:20+00:00,"EnVivo  Suspenden actividades en Estancias Infantiles del ISSSTE ya que no asistio el personal de limpieza ante falta de pago en Oaxaca

httpstcoEhY4L8kmfp httpstcozRjkepOG6g",MVMDigitalofi,MVM Digital,"Oaxaca de Juarez, Mexico",es
2023-06-01 16:29:26+00:00,SaludPublica  Crecen 600  amparos por falta de medicinas aumentan litigios contra TuIMSS ISSSTEmx y Ssa nota de Reforma  MKioscoMayor httpstcorN8a3kr8y4,kioscomayor,francisco rodriguez,"Hermosillo, Sonora, Mexico",es
2023-06-01 16:28:56+00:00,Registran 152 millones de recetas sin surtir en el pais  El Economista httpstco3VGLxuICOY Durante 2022 dejaron de surtirse 15 millones de recetas medicas en hospitales del IMSS PEMEX ISSSTE SEDENA y SEMAR Colectivo Cero Desabasto ,Marcos_VelezM,Marcos Velez,,es
2023-06-01 16:26:58+00:00,ISSSTEmx Nuevo ISSSTE Ojala ya no se roben el dinero en el 20 de noviembre haya presupuesto para herramienta materiales etc Se cae a pedazos y sus equipos no funcionan,kikin_130590,kikin,mexico,es
2023-06-01 16:21:53+00:00,Despues de varios meses de gestion se concreta la cimentacion para la construccion del nuevo hospital ISSSTE de Alta Especialidad en el Municipio de Tlajomulco de Zuniga Agradeciendo a las Autoridades del ISSSTE y del Municipio comprometidas para brindar un servicio de salud,MarcelaMichelLO,Marcela Michel L. Oficial,,es
2023-06-01 16:21:35+00:00," Maria del Carmen Marquez de 38 anos de edad es una de las mujeres que han sido victimas de la violenciaacida En su caso fue hospitalizada 2 meses en el ISSSTEmx y despues de ser dada de alta ha tenido que pagar mas de 200 mil pesos en tratamientos

 Laura Lovera httpstcoJPXZl9ggmB",elsolde_mexico,El Sol de Mexico,Ciudad de Mexico,es
2023-06-01 16:19:47+00:00,"Se llevo a cabo el firma del convenio con el ISSSTE de La Piedad a cargo del director Tecnico Academico Jose Luis Rojas Villanueva en representacion de nuestra directora general Paula Espinosa Barrientos para fortalecer la atencion del servicio medico
HonestidadyTrabajo httpstco0oFjFomsrI",IcatmiDg,ICATMI Michoacan,,es
